,ID,Title,Trans_Title,Content,Time,Source,Link,Want,has_read,read_later,tags
401,1488470,2024年增持超350亿元，外资缘何青睐银行股？,2024年增持超350億元，外資緣何青睞銀行股？,外資增持中國銀行股，高股息吸引力強。,2025-01-23 10:28:56,36kr,https://36kr.com/p/3133933131143940,1,0,0,
402,1488469,12月出海月报：5000款出海手游创新高，4399战韩服，大梦龙途台湾买量第一,12月出海月報：5000款出海手遊創新高，4399戰韓服，大夢龍途臺灣買量第一,12月海外手遊投放回穩，視頻素材創新高。,2025-01-23 10:28:52,36kr,https://36kr.com/p/3134573269768962,1,0,0,
403,1488468,TikTok，已经走过了至暗时刻,TikTok，已經走過了至暗時刻,出海，先有朋友，再有生意。,2025-01-23 10:28:47,36kr,https://36kr.com/p/3133956594194950,1,0,0,
404,1488467,把“喝无糖茶”变“吃无糖茶”？有品牌做“中式养生”茶含片，年入超2亿元,把“喝無糖茶”變“吃無糖茶”？有品牌做“中式養生”茶含片，年入超2億元,“茶”在食品行業各細分領域滲透。,2025-01-23 10:28:43,36kr,https://36kr.com/p/3134595819133448,1,0,0,
405,1488466,「VLAI未来动力」获数百万天使轮融资，自研一体化关节电机已进入量产｜硬氪首发,「VLAI未來動力」獲數百萬天使輪融資，自研一體化關節電機已進入量產｜硬氪首發,一體化關節電機價格進一步下探。,2025-01-23 10:28:37,36kr,https://36kr.com/p/3133910873463301,1,0,0,
406,1488465,炸场硅谷，大模型“蒸汽机”迎来“瓦特时刻”,炸場硅谷，大模型“蒸汽機”迎來“瓦特時刻”,大模型這臺蒸汽機，急需要一個“瓦特”,2025-01-23 10:28:32,36kr,https://36kr.com/p/3133948028239617,1,0,0,
407,1488412,华特·迪士尼：想象力创造奇迹,華特·迪士尼：想象力創造奇蹟,一切都始於一隻老鼠,2025-01-23 10:07:42,36kr,https://36kr.com/p/3134565919300100,1,0,0,
408,1488411,通胀下的“蛋”：财富再分配利器,通脹下的“蛋”：財富再分配利器,一顆雞蛋的財富祕密。,2025-01-23 10:07:38,36kr,https://36kr.com/p/3134554785798657,1,0,0,
409,1488409,Momenta曹旭东：智能驾驶竞争，两年内定格局｜36氪专访,Momenta曹旭東：智能駕駛競爭，兩年內定格局｜36氪專訪,把智駕體驗做好，每年需要百億級投入。,2025-01-23 10:07:35,36kr,https://36kr.com/p/3130847901358085,1,0,0,
410,1488408,京东和美团，打响2025年本地生活赛道第一战,京東和美團，打響2025年本地生活賽道第一戰,黑馬難成。,2025-01-23 10:07:31,36kr,https://36kr.com/p/3133961292274185,1,0,0,
411,1488407,1000年前，宋朝是如何以经济建设为中心的,1000年前，宋朝是如何以經濟建設為中心的,1000年前，宋朝是如何以經濟建設為中心的,2025-01-23 10:07:27,36kr,https://36kr.com/p/3134565711796742,1,0,0,
412,1488388,董宇辉单飞后，东方甄选成新东方“拖油瓶”？,董宇輝單飛後，東方甄選成新東方“拖油瓶”？,董宇輝向左，俞敏洪向右。,2025-01-23 09:31:51,36kr,https://36kr.com/p/3134076694134535,1,0,0,
413,1488387,寒武纪被指欲“白菜价”回购市值74亿元股权，公司巨亏股价却狂飙,寒武紀被指欲“白菜價”回購市值74億元股權，公司鉅虧股價卻狂飆,兩週內寒武紀市值較高點縮水約571億元。,2025-01-23 09:31:46,36kr,https://36kr.com/p/3134088471756289,1,0,0,
414,1488386,谁在越界采金？豫陕两省争夺“千年金矿”,誰在越界採金？豫陝兩省爭奪“千年金礦”,豫陝黃金越界爭議，司法糾紛持續。,2025-01-23 09:31:40,36kr,https://36kr.com/p/3134129754544900,1,0,0,
415,1488385,Anthropic CEO惊人预警：27年AI超越人类，Claude今年更新全剧透,Anthropic CEO驚人預警：27年AI超越人類，Claude今年更新全劇透,AI將超越人類，Anthropic推Claude更新。,2025-01-23 09:31:35,36kr,https://36kr.com/p/3134131984472583,1,0,0,
416,1488384,BeBeBus港股之难：难讲高端育儿新故事,BeBeBus港股之難：難講高端育兒新故事,逆勢上市，BeBeBus面臨著不小的挑戰。,2025-01-23 09:31:30,36kr,https://36kr.com/p/3134567568317187,1,0,0,
417,1488383,坏消息：研究发现上班会让人发臭，就像炒葱，好消息：马上放假啦,壞消息：研究發現上班會讓人發臭，就像炒蔥，好消息：馬上放假啦,“班味兒”具象化：炒蔥味兒。,2025-01-23 09:31:24,36kr,https://36kr.com/p/3134451084892676,1,0,0,
418,1488382,6499 元起，三星发布 Galaxy S25 系列，史上最轻薄，AI 是重点，还有 One more thing,6499 元起，三星發佈 Galaxy S25 系列，史上最輕薄，AI 是重點，還有 One more thing,三個旗艦機型，還有一個超薄版,2025-01-23 09:31:19,36kr,https://36kr.com/p/3134454843136773,1,0,0,
419,1488381,东南亚旅游恐慌退款潮，撕下了国内旅行社的遮羞布,東南亞旅遊恐慌退款潮，撕下了國內旅行社的遮羞布,旅行社為了不退錢，比電詐園區還能騙,2025-01-23 09:31:15,36kr,https://36kr.com/p/3134537585859079,1,0,0,
420,1488380,中年男人过年，流行“年薪百万穿搭”？,中年男人過年，流行“年薪百萬穿搭”？,比音勒芬定位高端，主攻中年市場，面臨增長與挑戰。,2025-01-23 09:31:10,36kr,https://36kr.com/p/3134140870482690,1,0,0,
421,1488379,一级市场如何应对退出渠道的单一化？,一級市場如何應對退出渠道的單一化？,GP面臨退出困境，應靈活適應市場變化。,2025-01-23 09:31:05,36kr,https://36kr.com/p/3134138823006981,1,0,0,
422,1488378,两次要退出世卫组织，特朗普图什么,兩次要退出世衛組織，特朗普圖什麼,對疾病最好的防禦是全球合作和數據共享,2025-01-23 09:31:01,36kr,https://36kr.com/p/3134136482503431,1,0,0,
423,1488377,2024 年教育行业投融资：81 笔、25 亿元背后隐藏哪些机会？,2024 年教育行業投融資：81 筆、25 億元背後隱藏哪些機會？,AI+教育賽道有大量初創企業正在湧入市場。,2025-01-23 09:30:56,36kr,https://36kr.com/p/3134044878002945,1,0,0,
424,1488374,2025年零售业态竞争汹涌，山姆会员店能否持续「掘金」中国？,2025年零售業態競爭洶湧，山姆會員店能否持續「掘金」中國？,山姆中國銷售增長迅速，面臨競爭與食品安全挑戰。,2025-01-23 09:30:37,36kr,https://36kr.com/p/3133923561691657,1,0,0,
425,1488355,中国AI双子星，在硅谷教OpenAI做事？,中國AI雙子星，在硅谷教OpenAI做事？,OpenAI o1的終結者來了？,2025-01-23 08:56:50,36kr,https://36kr.com/p/3133915538381576,1,0,0,
426,1488354,每一家企业都是智能体，每一个CEO都是“数据人”,每一家企業都是智能體，每一個CEO都是“數據人”,用好數據，是AI時代的管理學,2025-01-23 08:56:46,36kr,https://36kr.com/p/3133918813198850,1,0,0,
427,1488353,8点1氪｜俞敏洪回应东方甄选半年亏了近一亿；抖音在北京建三级医院；人大代表建议将产假延长至180天,8點1氪｜俞敏洪迴應東方甄選半年虧了近一億；抖音在北京建三級醫院；人大代表建議將產假延長至180天,總GMV的下降，相對來說是在可控的範圍之內的。,2025-01-23 08:56:41,36kr,https://36kr.com/p/3134554821990918,1,0,0,
428,1488338,抄底美股，三要三不要,抄底美股，三要三不要,A股逃頂難，美股抄底難。抄底需分批計劃。,2025-01-23 08:44:48,36kr,https://36kr.com/p/3133886437169671,1,0,0,
429,1488337,AI眼镜融资，爆爆爆,AI眼鏡融資，爆爆爆,AI眼鏡融資熱潮，Rokid籌得6億元。,2025-01-23 08:44:43,36kr,https://36kr.com/p/3133921874385671,1,0,0,
430,1488313,特朗普撤销电动汽车“强制令”，对特斯拉股票有何影响？,特朗普撤銷電動汽車“強制令”，對特斯拉股票有何影響？,特朗普政策可能影響電動車行業發展。,2025-01-23 08:32:51,36kr,https://36kr.com/p/3133921949620736,1,0,0,
431,1488312,这届退休老人，真有钱,這屆退休老人，真有錢,新型老年，超愛花錢。,2025-01-23 08:32:46,36kr,https://36kr.com/p/3133887723887112,1,0,0,
432,1488303,奥迪全系拜倒，和丰田“闹绯闻”，华为智驾要吃掉全世界吗？,奧迪全系拜倒，和豐田“鬧緋聞”，華為智駕要吃掉全世界嗎？,越來越多消費者感受到智駕樂趣,2025-01-23 08:20:01,36kr,https://36kr.com/p/3133633480834822,1,0,0,
433,1488302,大厂年终奖折叠，差距在拉大,大廠年終獎摺疊，差距在拉大,年終獎哪家強？,2025-01-23 08:19:56,36kr,https://36kr.com/p/3133937733917188,1,0,0,
434,1488301,“长钱”入市行动纲领出炉，提升险资A股投资比例,“長錢”入市行動綱領出爐，提升險資A股投資比例,推動中長期資金入市，提高權益投資比例。,2025-01-23 08:19:52,36kr,https://36kr.com/p/3133935075416579,1,0,0,
435,1487776,马斯克操盘，美国航天能“再次伟大”吗？,馬斯克操盤，美國航天能“再次偉大”嗎？,特朗普與馬斯克推動美國火星計劃，中美航天競賽激烈。,2025-01-22 21:43:56,36kr,https://36kr.com/p/3133615457369859,1,0,0,
436,1487757,我租车开网约车，三天后倒欠公司7400元,我租車開網約車，三天後倒欠公司7400元,為司機們精心佈置的重重陷阱。,2025-01-22 21:25:12,36kr,https://36kr.com/p/3133842673761793,1,0,0,
437,1487756,山东潍坊杀出超级独角兽：估值280亿，全球第一,山東濰坊殺出超級獨角獸：估值280億，全球第一,歌爾微向港股發起IPO衝刺。,2025-01-22 21:25:04,36kr,https://36kr.com/p/3133831200365315,1,0,0,
438,1487755,谷歌向OpenAI竞争对手 Anthropic追加投资10亿美元,谷歌向OpenAI競爭對手 Anthropic追加投資10億美元,2023年初，谷歌已經向Anthropic投資了5.5億美元，並表達了進一步追加最高20億美元投資的意願。,2025-01-22 21:24:58,36kr,https://36kr.com/p/3133826346965511,1,0,0,
439,1487754,游戏直播还能找到自己的活路吗？,遊戲直播還能找到自己的活路嗎？,遊戲直播行業衰退，主播轉型短視頻。,2025-01-22 21:24:53,36kr,https://36kr.com/p/3133810205022722,1,0,0,
440,1487753,北上广深的年轻人，开始迷恋员工食堂,北上廣深的年輕人，開始迷戀員工食堂,好吃、便宜、分量大,2025-01-22 21:24:48,36kr,https://36kr.com/p/3133803871181568,1,0,0,
441,1487752,25个大事件，回顾微信“不再克制”的2024,25個大事件，回顧微信“不再剋制”的2024,微信小步快跑的這一年,2025-01-22 21:24:43,36kr,https://36kr.com/p/3133783354874628,1,0,0,
442,1487751,风浪越大鱼越贵，抖音要帮餐饮商家卖储值卡,風浪越大魚越貴，抖音要幫餐飲商家賣儲值卡,從某種程度來說，抖音生活服務支持商家賣卡更像是無奈之舉。,2025-01-22 21:24:39,36kr,https://36kr.com/p/3133779138058761,1,0,0,
443,1487731,新东方2025财年Q2学习中心环比增加5％，预计海外相关业务增长将放缓,新東方2025財年Q2學習中心環比增加5％，預計海外相關業務增長將放緩,教育新業務營收同比增長42.6%。,2025-01-22 21:09:17,36kr,https://36kr.com/p/3133434344364804,1,0,0,
444,1487730,10年500亿，蔚来与萤火虫的悲欢并不相通,10年500億，蔚來與螢火蟲的悲歡並不相通,同一場NIO Day，蔚來ET9與螢火蟲卻迎來兩重天。,2025-01-22 21:09:11,36kr,https://36kr.com/p/3133850443405827,1,0,0,
445,1487729,“一年亏了300多万，我还想继续干餐饮”,“一年虧了300多萬，我還想繼續幹餐飲”,一個普通餐飲人的2024。,2025-01-22 21:09:03,36kr,https://36kr.com/p/3133843825433093,1,0,0,
446,1487695,中国智驾供应商，向博世发起总攻,中國智駕供應商，向博世發起總攻,全球最大Tire 1“掉隊”。,2025-01-22 20:49:23,36kr,https://36kr.com/p/3133708100091654,1,0,0,
447,1487694,宗馥莉掌舵娃哈哈第一年：叔侄之争浮出水面，业绩重回巅峰,宗馥莉掌舵娃哈哈第一年：叔侄之爭浮出水面，業績重回巔峰,在父親宗慶後去世後，宗馥莉從“娃哈哈公主”變成了娃哈哈掌舵人。過去的2024年，是娃哈哈進入宗馥莉時代的第一年。這一年，圍繞宗馥莉與娃哈哈的風波一直未曾停歇。,2025-01-22 20:49:16,36kr,https://36kr.com/p/3133529342639872,1,0,0,
448,1487693,平板支持安装Steam，小米盯上了主机游戏,平板支持安裝Steam，小米盯上了主機遊戲,或許是更有性價比的選擇？,2025-01-22 20:49:10,36kr,https://36kr.com/p/3133793192303108,1,0,0,
449,1487692,出口转内销，屋顶光伏成光伏增长新路径,出口轉內銷，屋頂光伏成光伏增長新路徑,出口轉內銷，農村才是光伏產能新出路,2025-01-22 20:49:04,36kr,https://36kr.com/p/3133519326543617,1,0,0,
450,1487666,短视频平台2024年：抖音、快手、小红书、B站知识学习布局显成效,短視頻平臺2024年：抖音、快手、小紅書、B站知識學習佈局顯成效,短視頻社交平臺在教育學習知識領域仍將擁有廣闊的發展空間,2025-01-22 20:31:54,36kr,https://36kr.com/p/3133746842295043,1,0,0,
451,1487663,又一位快递大佬重出江湖，还有大干一场的机会吗？,又一位快遞大佬重出江湖，還有大幹一場的機會嗎？,奚春陽再出山，創立笨鳥速運進軍快運市場。,2025-01-22 20:31:49,36kr,https://36kr.com/p/3133738140211977,1,0,0,
452,1487661,我们去看了智元机器人的「数采厂」，等等！这不是《星球大战》片场吗？,我們去看了智元機器人的「數採廠」，等等！這不是《星球大戰》片場嗎？,機器人們，或許會在這裡見證屬於自己的“GPT時刻”。,2025-01-22 20:31:44,36kr,https://36kr.com/p/3131190931839490,1,0,0,
453,1487659,中国人，过年不吃糖了,中國人，過年不吃糖了,匱乏時代，糖果是一種營養品，是難得的高能量密度食物，是爸媽口中的「好東西」。,2025-01-22 20:31:39,36kr,https://36kr.com/p/3133720738880260,1,0,0,
454,1487658,港股IPO，大爆发,港股IPO，大爆發,【導讀】2025年已有30家公司申報港股IPO，包含7家A股公司,2025-01-22 20:31:34,36kr,https://36kr.com/p/3133717582764801,1,0,0,
455,1487643,盘点：2024年餐饮业的8大变化,盤點：2024年餐飲業的8大變化,2024年度大盤點餐飲業的8大趨勢和變化,2025-01-22 20:19:04,36kr,https://36kr.com/p/3133668052303361,1,0,0,
456,1487642,春运逼近高峰，“第一批回家过年的人已经堵路上了”,春運逼近高峰，“第一批迴家過年的人已經堵路上了”,40天、90億人次的春運，氣氛越來越濃,2025-01-22 20:18:59,36kr,https://36kr.com/p/3133772454205956,1,0,0,
457,1487641,2025，小鹏汽车能复制爆款吗？,2025，小鵬汽車能複製爆款嗎？,剛剛走出泥潭,2025-01-22 20:18:54,36kr,https://36kr.com/p/3133764834401030,1,0,0,
458,1487620,特朗普已叫停禁令，为何苹果、谷歌仍不愿上架TikTok？,特朗普已叫停禁令，為何蘋果、谷歌仍不願上架TikTok？,雖然特朗普將TikTok禁令暫停了75天，但是這給TikTok帶來了新的法律問題。,2025-01-22 20:08:18,36kr,https://36kr.com/p/3133726060173827,1,0,0,
459,1487619,26省份经济年报出炉：四川力压河南保住第五，这个西部省份重回前20,26省份經濟年報出爐：四川力壓河南保住第五，這個西部省份重回前20,目前新疆增速第一，另有5個省份並列第二,2025-01-22 20:08:13,36kr,https://36kr.com/p/3133729649793792,1,0,0,
460,1487618,赛力斯营收暴涨302％，转型后首次全年盈利，问界M9爆卖15万辆，壕砸82亿买工厂扩产能,賽力斯營收暴漲302％，轉型後首次全年盈利，問界M9爆賣15萬輛，壕砸82億買工廠擴產能,董事長張興海：三年內，實現百萬量級目標,2025-01-22 20:08:06,36kr,https://36kr.com/p/3133743933463296,1,0,0,
461,1487617,中国半导体设备商，赚麻了,中國半導體設備商，賺麻了,中國半導體設備商業績創新高。,2025-01-22 20:08:01,36kr,https://36kr.com/p/3133745172322822,1,0,0,
462,1487616,TikTok绝处逢生：商家死守到最后一刻，速卖通、Temu抢占新地盘,TikTok絕處逢生：商家死守到最後一刻，速賣通、Temu搶佔新地盤,對於美區跨境電商商家來說，未來75天依然充滿了變數,2025-01-22 20:07:56,36kr,https://36kr.com/p/3133729688427013,1,0,0,
463,1487605,专访许纪霖：90后和00后，已经完全不相信宏大叙事了,專訪許紀霖：90後和00後，已經完全不相信宏大敘事了,70、80後是抽象的一代，90、00後活得很“具體”。,2025-01-22 19:57:44,36kr,https://36kr.com/p/3133681991293449,1,0,0,
464,1487604,俞敏洪不在意亏1亿,俞敏洪不在意虧1億,從教育大坑裡爬上來後，董宇輝已經不算坑了。,2025-01-22 19:57:40,36kr,https://36kr.com/p/3133721447619329,1,0,0,
465,1487603,离职三年后，前CTO向寒武纪索赔42亿,離職三年後，前CTO向寒武紀索賠42億,此時的寒武紀尚未盈利，年營收剛超10億。,2025-01-22 19:57:34,36kr,https://36kr.com/p/3133724264283654,1,0,0,
466,1487581,硅谷三巨头组AI联盟，“大腿”特朗普壕砸5000亿美元，网友：有孙正义铁定要黄,硅谷三巨頭組AI聯盟，“大腿”特朗普壕砸5000億美元，網友：有孫正義鐵定要黃,三家頂尖科技大廠本週二宣佈，將共同成立一家名為星際之門（Stargate）的新公司，負責發展美國的 AI 基礎設施體系。,2025-01-22 19:46:51,36kr,https://36kr.com/p/3133695011658242,1,0,0,
467,1487580,AI时代不看独角兽，看10亿Tokens日均消耗,AI時代不看獨角獸，看10億Tokens日均消耗,AI商業化新紅線出現了,2025-01-22 19:46:46,36kr,https://36kr.com/p/3133700018117381,1,0,0,
468,1487579,长沙又一品类，杀向了全国,長沙又一品類，殺向了全國,臭豆腐走向全國,2025-01-22 19:46:42,36kr,https://36kr.com/p/3133673761029633,1,0,0,
469,1487578,20K合成数据就能让大模型能力飙升，还能实现模型自我迭代，上海AI Lab数据合成新范式,20K合成數據就能讓大模型能力飆升，還能實現模型自我迭代，上海AI Lab數據合成新範式,基於世界知識樹打造高質量對話數據,2025-01-22 19:46:36,36kr,https://36kr.com/p/3133707535161859,1,0,0,
470,1487555,最壕DeepSeek玩家8台Mac跑R1，10万+元凑496GB显存才能跑4bit量化版,最壕DeepSeek玩家8臺Mac跑R1，10萬+元湊496GB顯存才能跑4bit量化版,R1發佈36小時，橫掃各大榜單,2025-01-22 19:34:04,36kr,https://36kr.com/p/3133707657828870,1,0,0,
471,1487554,自营渠道买iPhone不参加国补？苹果客服回应,自營渠道買iPhone不參加國補？蘋果客服迴應,iPhone 13國補後跌破3000元，被評最火手機。,2025-01-22 19:33:58,36kr,https://36kr.com/p/3133700254292738,1,0,0,
472,1487552,寻路2025：智能驾驶，足够成熟可靠了吗？,尋路2025：智能駕駛，足夠成熟可靠了嗎？,隨著滲透率快速上升，2025年智能駕駛只講“端到端”可能不夠用了,2025-01-22 19:33:54,36kr,https://36kr.com/p/3133695095020032,1,0,0,
473,1487536,1M长上下文，满血版Gemini 2.0又一次登上Chatbot Arena榜首,1M長上下文，滿血版Gemini 2.0又一次登上Chatbot Arena榜首,才過了一個月，數學能力就提升了 10%,2025-01-22 19:24:34,36kr,https://36kr.com/p/3133599860513540,1,0,0,
474,1487470,出海速递｜OpenAI、软银等科技巨头宣布加入合资项目Stargate/泰国出海“生意经”：不卷低价，不碰灰产，不和华人打交道,出海速遞｜OpenAI、軟銀等科技巨頭宣佈加入合資項目Stargate/泰國出海“生意經”：不卷低價，不碰灰產，不和華人打交道,查閱更多出海好文章，請移步出海官網 letschuhai.com。,2025-01-22 18:54:22,36kr,https://36kr.com/p/3133606274079489,1,0,0,
475,1487469,特朗普签署多项行政命令不利美国电车行业，宁德时代2025年在欧洲有重大合作项目｜海外日报,特朗普簽署多項行政命令不利美國電車行業，寧德時代2025年在歐洲有重大合作項目｜海外日報,1 月 22 日 EV Focus 海外日報,2025-01-22 18:54:16,36kr,https://36kr.com/p/3133717517114112,1,0,0,
476,1487468,直播间越来越贵，“李佳琦们”抛弃打工人？,直播間越來越貴，“李佳琦們”拋棄打工人？,從“性價比”到“質價比”,2025-01-22 18:54:11,36kr,https://36kr.com/p/3133685957286663,1,0,0,
477,1487427,登Nature子刊，北大团队用AI预测新冠/艾滋病/流感病毒进化方向，精度提升67％,登Nature子刊，北大團隊用AI預測新冠/艾滋病/流感病毒進化方向，精度提升67％,可跨病毒類型、跨毒株預測，泛化能力極佳,2025-01-22 18:40:17,36kr,https://36kr.com/p/3133599969352194,1,0,0,
478,1487401,对话宋向前：未来的竞争绝非只是拼规模、比价格,對話宋向前：未來的競爭絕非只是拼規模、比價格,這是個好人做生意的時代，賺辛苦錢才值得人尊敬。,2025-01-22 18:30:49,36kr,https://36kr.com/p/3133666045975047,1,0,0,
479,1487400,《2024年餐饮热门赛道洞察报告》发布：超23条赛道爆火，江西小炒、砂锅菜等有望成为“新顶流”,《2024年餐飲熱門賽道洞察報告》發佈：超23條賽道爆火，江西小炒、砂鍋菜等有望成為“新頂流”,餐飲熱門賽道乘風起！,2025-01-22 18:30:44,36kr,https://36kr.com/p/3133666346130184,1,0,0,
480,1487399,赛力斯重大资产重组过会，或将以82亿元获问界数字化工厂所有权,賽力斯重大資產重組過會，或將以82億元獲問界數字化工廠所有權,據稱已討論赴港二次上市事宜，公司2024年新能源汽車銷量增長183%。,2025-01-22 18:30:40,36kr,https://36kr.com/p/3133463417805573,1,0,0,
481,1487397,中金普洛斯REIT：行业下滑，公司发力“稳租”,中金普洛斯REIT：行業下滑，公司發力“穩租”,2024年物流倉儲市場確實存在較大的壓力，這也體現在了普洛斯REIT的運營指標上。,2025-01-22 18:30:35,36kr,https://36kr.com/p/3133256075221768,1,0,0,
482,1487396,胰岛素“双雄”，业绩冰火两重天,胰島素“雙雄”，業績冰火兩重天,參加同一批集採，為何業績分化？,2025-01-22 18:30:31,36kr,https://36kr.com/p/3133461671156484,1,0,0,
483,1487339,首破百亿美元，奈飞，业绩爆了,首破百億美元，奈飛，業績爆了,奈飛的成功密碼是什麼？,2025-01-22 18:15:52,36kr,https://36kr.com/p/3133602769771016,1,0,0,
484,1487338,截胡OpenAI，清华复旦等抢先开源智能体框架Eko，一句话打造「虚拟员工」,截胡OpenAI，清華復旦等搶先開源智能體框架Eko，一句話打造「虛擬員工」,Eko框架：快速構建虛擬員工，實現高效自動化。,2025-01-22 18:15:47,36kr,https://36kr.com/p/3133600485005831,1,0,0,
485,1487337,年度盘点：产业互联网平台增长何处来？出海、产业带、AI,年度盤點：產業互聯網平臺增長何處來？出海、產業帶、AI,雄關漫道真如鐵，而今邁步從頭越。,2025-01-22 18:15:41,36kr,https://36kr.com/p/3133666040158979,1,0,0,
486,1487312,多元生态与行业创新，斗鱼正走在改革的路上,多元生態與行業創新，鬥魚正走在改革的路上,在電競直播競爭白熱化的當下，鬥魚如何通過自制賽事鞏固其行業地位？背後又展現了怎樣的資源和能力？,2025-01-22 18:06:41,36kr,https://36kr.com/p/3133643303197448,1,0,0,
487,1487311,“绝版车”维修困境：配件短缺、软件封锁、入狱警告,“絕版車”維修困境：配件短缺、軟件封鎖、入獄警告,修車沒件，有件沒技術，有技術缺人。,2025-01-22 18:06:36,36kr,https://36kr.com/p/3133616733952512,1,0,0,
488,1487310,杨子、麦琳直播背后，MCN的2025开年大考,楊子、麥琳直播背後，MCN的2025開年大考,再見愛人下半場，迴歸無憂、蜂群MCN之爭。,2025-01-22 18:06:31,36kr,https://36kr.com/p/3133616839858688,1,0,0,
489,1487309,氪星晚报｜新加坡邮政任命Isaac Mah为集团首席财务官；字节跳动计划在2025年斥资120亿美元开发AI芯片；春运车票累计发售2.57亿张,氪星晚報｜新加坡郵政任命Isaac Mah為集團首席財務官；字節跳動計劃在2025年斥資120億美元開發AI芯片；春運車票累計發售2.57億張,2024年國內出遊人次56.15億，同比增長14.8%,2025-01-22 18:06:26,36kr,https://36kr.com/p/3133595555158793,1,0,0,
490,1487308,李飞飞：语言之外，另一半的智能还有待实现,李飛飛：語言之外，另一半的智能還有待實現,「語言是人類的語言，而 3D 是自然的語言。」,2025-01-22 18:06:21,36kr,https://36kr.com/p/3133617086765829,1,0,0,
491,1487306,短剧出海，围剿字节,短劇出海，圍剿字節,鹿死誰手？,2025-01-22 18:06:16,36kr,https://36kr.com/p/3133624651874050,1,0,0,
492,1487250,采访20位营销大咖，预测2025增长红利,採訪20位營銷大咖，預測2025增長紅利,2025營銷趨勢：品牌價值、個性體驗、AI技術、全球化佈局。,2025-01-22 17:51:09,36kr,https://36kr.com/p/3133608481037061,1,0,0,
493,1487214,41％博士后逃生学术界，顶刊PNAS揭残酷真相，名校光环背后曝职业危机,41％博士後逃生學術界，頂刊PNAS揭殘酷真相，名校光環背後曝職業危機,41%博士後離開學術界，發表成果影響教職機會。,2025-01-22 17:36:28,36kr,https://36kr.com/p/3133600559930120,1,0,0,
494,1487213,UC伯克利等提出具身智能「动作Tokenizer」，效率飙升5倍,UC伯克利等提出具身智能「動作Tokenizer」，效率飆升5倍,FAST：提升機器人訓練效率的動作Tokenizer。,2025-01-22 17:36:22,36kr,https://36kr.com/p/3133600514955783,1,0,0,
495,1487211,​小红书全球爆火背后，是美国社交巨头的“溃不成军”,​小紅書全球爆火背後，是美國社交巨頭的“潰不成軍”,國內互聯網應用的強勢增長，反面是美國互聯網巨頭們的發展倒退,2025-01-22 17:36:17,36kr,https://36kr.com/p/3133595141724673,1,0,0,
496,1487209,“把想骂甲方的脏话润色成马屁？” 打工人花高价跟AI学高情商发言越看越阴阳怪气,“把想罵甲方的髒話潤色成馬屁？” 打工人花高價跟AI學高情商發言越看越陰陽怪氣,職場需要人機,2025-01-22 17:36:13,36kr,https://36kr.com/p/3133579068217860,1,0,0,
497,1487208,手机厂商狂卷春节档营销：用AI加年味，系统主题拼“情绪价值”,手機廠商狂卷春節檔營銷：用AI加年味，系統主題拼“情緒價值”,手機春節檔營銷大戰硝煙瀰漫。,2025-01-22 17:36:08,36kr,https://36kr.com/p/3133415604862720,1,0,0,
498,1487207,谁在投资寒武纪,誰在投資寒武紀,夢想的交接棒,2025-01-22 17:36:03,36kr,https://36kr.com/p/3133569850300934,1,0,0,
499,1487206,土味短剧，凭什么能“碾压”半个互联网？,土味短劇，憑什麼能“碾壓”半個互聯網？,花更少的錢，尋找更大的樂子,2025-01-22 17:35:58,36kr,https://36kr.com/p/3133595006573057,1,0,0,
